지역,지점,게임명,난이도,인원,게임시간,설명영상,키워드
대전,대전충남,퍼스트콘택트,Normal,4-7인,40분,아니오,문자추리
대전,대전충남,스크리블 타임,Easy,3-6인,20분,예,그림기억
대전,대전충남,로꼬라마,Easy,3-4인,20분,아니오,숫자연산
대전,대전충남,듄 : 임페리움,Extreme,3-4인,90분,아니오,덱빌딩전략
대전,대전충남,로스트시티,Normal,2인,20분,예,카드전략
대전,대전충남,딕싯,Normal,4-6인,20분,예,그림연상
대전,대전충남,블리츠 한글자,Very Easy,3-6인,20분,아니오,단어연상
대전,대전충남,지킬대하이드,Normal,2인,20분,예,트릭테이킹
대전,대전충남,언락4,Normal,2-6인,60분,예,방탈출
대전,대전충남,하이소사이어티,Normal,4-5인,15분,아니오,카드경매
대전,대전충남,5분마블,Easy,3-5인,10분,예,협력
대전,대전충남,고스톱,Normal,3인,60분,아니오,전통놀이
대전,대전충남,포커,Normal,3-9인,60분,아니오,베팅
대전,대전충남,캐스캐디아,Normal,2-4인,30분,예,타일놓기
대전,대전충남,블랙햇츠2,Hard,2-5인,40분,예,"추리, 수사"
대전,대전충남,시크릿 히틀러,Very Hard,6-10인,45분,예,마피아
대전,대전충남,쇼텐토텐2,Normal,2인,20분,아니오,힘대결
대전,대전충남,독수리 눈치싸움,Easy,3-5인,20분,예,심리
대전,대전충남,언락1,Normal,2-6인,60분,예,방탈출
대전,대전충남,밸런스게임,Very Easy,2-5인,15분,아니오,대화
대전,대전충남,캔트스탑,Normal,2-4인,30분,예,주사위
대전,대전충남,13클루,Normal,3-6인,30분,예,카드추리
대전,대전충남,트릭과 괴인,Normal,4인,20분,아니오,카드추론
대전,대전충남,테라포밍마스: 서곡,ProGamer,2-4인,120분,아니오,전략
대전,대전충남,제왕의 깃발,Normal,3-4인,20분,아니오,카드전략
대전,대전충남,빛의 도시 파리,Normal,2인,30분,예,타일놓기
대전,대전충남,거짓말탐지기,Very Easy,2-8인,5분,예,파티게임
대전,대전충남,5초준다,Very Easy,3-6인,20분,예,리얼타임순발력
대전,대전충남,지도제작자들,Normal,2-12인,30분,예,눈치전략
대전,대전충남,우봉고3D,Normal,2-4인,25분,아니오,타일배치
대전,대전충남,카탄,Extreme,3-4인,60분,예,협상전략
대전,대전충남,뱀파이어퀸,Normal,4-8인,30분,아니오,카드전략
대전,대전충남,부두프린스,Normal,4-5인,30분,아니오,트릭테이킹
대전,대전충남,캐쉬,Normal,4-6인,20분,아니오,카드전략
대전,대전충남,타코 캣 고트 치즈 피자,Very Easy,4-7인,10분,예,순발력
대전,대전충남,윙스팬,Extreme,2-4인,50분,예,전략
대전,대전충남,저스트원,Very Easy,4-7인,20분,예,협력단어퀴즈
대전,대전충남,노터치 크라켄 디럭스 (크툴루를 건드리지마),Normal,3-8인,30분,예,마피아
대전,대전충남,테이블톡 패밀리,Very Easy,2-6인,20분,예,대화
대전,대전충남,테이블톡 커플,Very Easy,2인,20분,예,대화
대전,대전충남,테이블톡 베이직,Very Easy,2-6인,20분,예,대화
대전,대전충남,고읭고읭,Very Easy,4인,10분,예,순발력팀전
대전,대전충남,의자쌓기,Very Easy,2-6인,10분,예,손기술
대전,대전충남,파워그리드,Extreme,4-6인,120분,예,전략
대전,대전충남,센추리 : 신대륙의 개척자,Very Hard,2-4인,30분,아니오,전략
대전,대전충남,잉카의 황금,Normal,3-8인,25분,예,심리
대전,대전충남,너도나도파티,Easy,3-12인,20분,예,공감파티
대전,대전충남,공기놀이,Very Easy,2-4인,15분,아니오,손기술
대전,대전충남,티츄 딜럭스,Extreme,4인,60분,예,조합협력
대전,대전충남,코린트,Hard,2-4인,25분,아니오,주사위
대전,대전충남,상어 아일랜드,Easy,2-4인,10분,아니오,순발력
대전,대전충남,셋셋셋,Easy,2-4인,10분,아니오,순발력
대전,대전충남,도미니언,Extreme,2-4인,40분,예,덱빌딩
대전,대전충남,한밤의늑대인간 : 진행영상-모든캐릭터,Very Hard,5-10인,15분,예,마피아
대전,대전충남,한밤의늑대인간 : 진행영상-추가캐릭터,Very Hard,5-10인,15분,예,마피아
대전,대전충남,한밤의늑대인간 : 진행영상-기본캐릭터,Very Hard,5-10인,15분,예,마피아
대전,대전충남,한밤의 늑대인간 : 모든캐릭터,Very Hard,5-10인,15분,예,마피아
대전,대전충남,솔레니아,Hard,2-4인,40분,아니오,카드전략
대전,대전충남,자이푸르,Normal,2인,30분,예,세트모으기
대전,대전충남,시크릿 히틀러 : 진행영상,Very Hard,6-10인,45분,예,마피아
대전,대전충남,다잉메시지 확장판 : 공범의 그림자,Normal,6-8인,25분,예,마피아추리
대전,대전충남,진라면,Normal,3-4인,30분,예,셋컬렉션
대전,대전충남,바방크,Normal,4-6인,35분,아니오,베팅심리
대전,대전충남,부루마불 대한독립,Normal,2-4인,30분,예,협력
대전,대전충남,카멜업 2판,Very Hard,3-8인,40분,아니오,경마배팅
대전,대전충남,포인트샐러드 : 이브이에디션,Normal,2-5인,30분,예,셋컬렉션
대전,대전충남,페이퍼사파리 : 피카츄와 친구들,Normal,3-5인,20분,예,셋컬렉션
대전,대전충남,머핀타임,Easy,3-6인,30분,아니오,카드
대전,대전충남,스파이시,Normal,4-5인,20분,아니오,블러핑
대전,대전충남,노팅엄의 지방관,Normal,4-6인,50분,아니오,협상
대전,대전충남,새벽의 뱀파이어,Easy,3-6 인,30분,아니오,기억력
대전,대전충남,인생게임,Normal,2-6인,60분,아니오,인생경영
대전,대전충남,워드캡처 티키타카,Very Easy,4-6인,10분,아니오,단어연상
대전,대전충남,스플렌더 대결,Hard,2,30분,아니오,전략
대전,대전충남,재치와 눈치,Easy,4-5인,10분,아니오,퀴즈/눈치
대전,대전충남,익스플로딩 키튼,Easy,4-5인,15분,아니오,카드운빨
대전,대전충남,디스크커버,Easy,3-6인,20분,아니오,음악공감
대전,대전충남,튜링머신,Very Hard,1-3 인,20분,아니오,퍼즐조합
대전,대전충남,벌룬컵,Hard,2인,20분,예,카드전략
대전,대전충남,러브레터,Normal,4~5명,20분,예,카드추론
대전,대전충남,언락6,Normal,2-6인,60분,예,방탈출
대전,대전충남,언락5,Normal,2-6인,60분,예,방탈출
대전,대전충남,마법사와 움직이는 탑,Easy,2~6인,30분,아니오,기억력
대전,대전충남,스타워즈 : 덱빌딩 게임,Hard,2,30분,아니오,덱빌딩
대전,대전충남,달러투도넛,Normal,3-4인,30분,아니오,운영
대전,대전충남,랩터,Hard,2인,30분,아니오,카드전략
대전,대전충남,라보카,Normal,4인,40분,아니오,협동퍼즐
대전,대전충남,사운드퀴즈쇼,Easy,2-5인,15분,아니오,퀴즈
대전,대전충남,서스펙트게임,Hard,4인,90분,예,추리/역할극
대전,대전충남,참새작,Very Hard,3-5인,30분,아니오,미니마작
대전,대전충남,사건의 재구성,Hard,2-4인,60분,아니오,추리
대전,대전충남,딕싯 : 하모니즈,Normal,4-6인,20분,아니오,그림연상
대전,대전충남,딕싯 : 기념일,Normal,4-6인,20분,아니오,그림연상
대전,대전충남,스트라이크,Very Easy,2-5인,15분,예,주사위
대전,대전충남,쿼리도,Easy,"2, 4인",20분,예,추상전략
대전,대전충남,펭귄파티,Easy,3-5인,20분,아니오,카드내려놓기
대전,대전충남,하나비,Hard,3-5인,25분,예,카드협력
대전,대전충남,꼬꼬미노,Easy,3-4인,20분,아니오,주사위
대전,대전충남,루미큐브 한글,Easy,2-4인,20분,아니오,단어조합
대전,대전충남,라온 조각,Easy,2-4인,10분,아니오,단어조합
대전,대전충남,쿠키런 러브레터,Normal,3-6인,20분,아니오,카드
대전,대전충남,세트업,Normal,2~4인,20분,아니오,추상전략
대전,대전충남,인코그니토,Very Hard,4인,60분,아니오,역할추리
대전,대전충남,라쿠카라차,Very Easy,2~4인,5분,예,순발력
대전,대전충남,워터게이트,Extreme,2,45분,아니오,전략
대전,대전충남,슬루스,Normal,3-7인,30분,아니오,추리
대전,대전충남,오트리오,Easy,2-4인,20분,아니오,추상전략
대전,대전충남,프로젝트L,Normal,2-4인,30분,아니오,퍼즐/전략
대전,대전충남,샤크,Hard,3-5인,60분,아니오,전략
대전,대전충남,방방 날아라 돼지,Very Easy,3인,10분,아니오,손기술
대전,대전충남,커피러시,Normal,3인,30분,아니오,운영
대전,대전충남,버거와썹,Very Easy,4인,15분,아니오,순발력
대전,대전충남,오뚜기 윷놀이,Very Easy,4인,30분,예,레이싱
대전,대전충남,스컬,Easy,03-06,20분,아니오,블러핑
대전,대전충남,폴짝폴짝 개구리 사탕먹기,Very Easy,2-4인,10분,아니오,순발력
대전,대전충남,용의자들,Normal,2-6인,60분,아니오,추리
대전,대전충남,옛날옛적에,Easy,3-6인,30분,아니오,스토리텔링
대전,대전충남,캐치스케치,Easy,4-6인,20분,아니오,"그리기, 스피드"
대전,대전충남,폭탄돌리기,Easy,2-8인,15분,아니오,퀴즈
대전,대전충남,퍼니버니,Easy,2-4인,30분,아니오,복불복
대전,대전충남,스릴팡,Very Easy,2-4인,10분,아니오,손기술
대전,대전충남,나인 멘스 모리스,Normal,2인,20분,아니오,추상전략
대전,대전충남,서스펙트 게임 : 리로드,Normal,3인,60분,아니오,역할추리
대전,대전충남,캘리코,Normal,2-4인,30분,아니오,타일배치
대전,대전충남,버건디의 성,ProGamer,2-4인,90분,아니오,주사위 전략
대전,대전충남,후엠아이,Easy,2-4인,10분,아니오,단어파티
대전,대전충남,누가 치즈를 훔쳤을까,Normal,6-8인,15분,아니오,마피아
대전,대전충남,다잉메시지2 : 만화가의 마지막 그림,Normal,4-6인,20분,아니오,추리
대전,대전충남,햄버거타이쿤,Very Easy,2인,10분,아니오,손기술
대전,대전충남,스플렌더 : 포켓몬,Hard,2-4인,30분,아니오,카드전략
대전,대전충남,배럴다이스,Normal,4-5인,30분,아니오,주사위/베팅
대전,대전충남,퀘스트,Hard,6-8인,30분,아니오,마피아
대전,대전충남,빙글뱅글 보물선털기,Very Easy,2-4인,10분,아니오,순발력
대전,대전충남,할리갈리 트위스트,Very Easy,2-4인,20분,아니오,순발력
대전,대전충남,다빈치코드 플러스,Normal,2-4인,10분,아니오,추리
대전,대전충남,파우나,Hard,4-5인,60분,아니오,퀴즈
대전,대전충남,페루도,Normal,3-6인,30분,아니오,블러핑
대전,대전충남,라이헌트 시크릿 텔러,Easy,4-6인,30분,예,대화베팅
대전,대전충남,금지어 게임,Easy,"4,6,8인",15분,예,파티
대전,대전충남,이스탄불 주사위게임,Hard,3인,40분,아니오,주사위 전략
대전,대전충남,잠만보 다이스게임,Normal,2-6인,20분,아니오,주사위
대전,대전충남,스위스 사는 스미스씨,Easy,2-6인,10분,아니오,파티
대전,대전충남,심술쟁이 고양이,Very Easy,2-4인,15분,아니오,복불복
대전,대전충남,쿵쿵쿵 코끼리 해적단,Easy,2-4인,15분,아니오,손기술
대전,대전충남,다이브,Normal,2-4인,25분,아니오,탐험
대전,대전충남,빼빼로 스틱스택,Easy,2-4인,30분,아니오,손기술
대전,대전충남,탐정VS탐정 : 박물관 도난사건!,Easy,2인,15분,아니오,추리
대전,대전충남,픽미롤미 김밥 마스터,Easy,2인,20분,아니오,순발력
대전,대전충남,모자가 아니잖아,Easy,4-5인,15분,아니오,블러핑
대전,대전충남,전지적 추리시점,Normal,4인,60분,아니오,협력추리
대전,대전충남,클러스터,Very Easy,2-4인,15분,아니오,손기술
대전,대전충남,메롱메롱 캔디독,Easy,2-4인,15분,아니오,기억력/복불복
대전,대전충남,뚫어뻥게임,Easy,2-6인,15분,아니오,복불복
대전,대전충남,간장공장공장장,Easy,2-6인,15분,아니오,순발력
대전,대전충남,스시팡,Very Easy,2-4인,10분,아니오,복불복
대전,대전충남,포켓 디텍티브 3,Hard,2-4인,45분,아니오,추리
대전,대전충남,포켓 디텍티브 2,Hard,2-4인,45분,아니오,추리
대전,대전충남,포켓 디텍티브 1,Hard,2-4인,45분,아니오,추리
대전,대전충남,스릴만점 탑쌓기,Very Easy,2-4인,20분,아니오,손기술
대전,대전충남,갈팡질팡,Normal,2-8인,15분,아니오,협력퍼즐
대전,대전충남,쿼리도 팩맨,Easy,2-인,15분,아니오,추상전략
대전,대전충남,모노폴리 슈퍼마리오 더무비,Normal,2-6인,120분,아니오,투자경영
대전,대전충남,놉놉테이블,Easy,3-6인,20분,아니오,공감
대전,대전충남,스카이팀,Normal,2인,15분,아니오,"협력, 미션, 운빨"
대전,대전충남,캣츠런,Very Easy,2-4인,10분,예,"주사위, 경주"
대전,대전충남,범인은 춤춘다,Normal,4-7인,10분,아니오,"파티,추리"
대전,대전충남,풍기,Hard,2인,30분,아니오,카드 전략
대전,대전충남,나의 최애 명대사,Easy,3-6인,15분,아니오,"순발력, 명대사"
대전,대전충남,라이헌트 미스터리 아티스트,Easy,3-8인,30분,예,그림/마피아
대전,대전충남,점핑 다이스,Very Easy,2-4인,15분,아니오,주사위 조합
대전,대전충남,9회말 2아웃,Very Easy,"2,4,6인",30분,아니오,야구
대전,대전충남,나인 데이즈 대탈출,Normal,2-4인,20분,아니오,협력 생존
대전,대전충남,팔딱팔딱 생선가게,Easy,2-6인,15분,아니오,"협력, 순발력"
대전,둔산,세븐원더스 : 듀얼,Extreme,2인,60분,아니오,셋컬렉션
대전,둔산,개조심,Very Easy,2-5인,5분,예,손기술
대전,둔산,고스트,Easy,2인,10분,예,심리전략
대전,둔산,노땡스,Normal,3-7인,20분,예,카드경매
대전,둔산,다빈치코드,Easy,2-4인,20분,예,숫자추리
대전,둔산,닥터유레카,Easy,2-4인,15분,아니오,순발력
대전,둔산,달무티,Hard,5-8인,20분,예,선잡기
대전,둔산,더게임,Normal,2-5인,20분,예,숫자협력
대전,둔산,데드오브윈터,ProGamer,2-5인,100분,아니오,미션협력
대전,둔산,도블,Easy,2-5인,10분,예,순발력
대전,둔산,드렉사우,Easy,2-4인,10분,아니오,카드전략
대전,둔산,라비린스,Normal,2-4인,20분,아니오,미로전략
대전,둔산,라스베가스,Normal,3-7인,35분,예,전략배팅
대전,둔산,라온,Easy,2-4인,10분,예,타일조합
대전,둔산,러시아워,Normal,1-2인,45분,아니오,퍼즐해독
대전,둔산,러시아워쉬프트,Easy,2인,15분,아니오,퍼즐해독
대전,둔산,레지스탕스 아발론,Very Hard,6-10인,40분,예,마피아
대전,둔산,레지스탕스:쿠,Hard,3-6인,15분,예,블러핑
대전,둔산,렉시오,Very Hard,3-5인,30분,예,조합전략
대전,둔산,로보77,Easy,2-6인,30분,예,숫자연산
대전,둔산,루미큐브,Normal,2-6인,30분,예,타일조합
대전,둔산,루핑루이,Very Easy,2-4인,10분,예,타이밍
대전,둔산,마라케시,Normal,2-4인,30분,아니오,이동전략
대전,둔산,마법의미로,Easy,2-4인,20분,예,길기억
대전,둔산,마헤,Normal,4-7인,30분,예,경주배팅
대전,둔산,맨해튼,Hard,4인,45분,아니오,영향력
대전,둔산,나방속이기 (장난꾸러기 나방),Normal,4-5인,20분,아니오,눈치전략
대전,둔산,모노폴리,Normal,2-8인,180분,아니오,투자경영
